,address,bite_number_ratings,bite_user_rating,facilities,last_scraped,name,nearby_train_stations,nearby_tube_stations,source_pub_id,source_url,website
3728,"33, Dartmouth Park Hill, London, NW5 1HU",52.0,5.4,"['Food served', 'Outside seating']",1498831368,The Lord Palmerston,[],"[{'distance': '0.3 miles', 'name': 'Tuffnell Park'}, {'distance': '0.5 miles', 'name': 'Archway'}, {'distance': '0.6 miles', 'name': 'Gospel Oak'}]",4968,http://www.beerintheevening.com/pubs/s/49/4968/Lord_Palmerston/Dartmouth_Park,
3729,"Highgate Rd, London, NW5 1QX",5.0,5.6,"['Live music (Live Jazz Wednesday Evenings and Sunday Evenings)', 'Sky TV', 'Big screen', 'Pool table', 'Fruit machines', 'Quiz machines', 'Food served', 'Real ale', 'Cocktails (Pitchers)', 'Outside seating', 'Dogs allowed', 'Children allowed (Until 7pm)']",1498831368,The Duke of St Albans,[],"[{'distance': '0.5 miles', 'name': 'Gospel Oak'}, {'distance': '0.7 miles', 'name': 'Tuffnell Park'}, {'distance': '0.7 miles', 'name': 'Archway'}]",4206,http://www.beerintheevening.com/pubs/s/42/4206/Duke_of_St_Albans/Dartmouth_Park,
3730,"25-27, Westow Hill, London, SE19 1TQ",,,"['Sky TV', 'Big screen', 'Fruit machines', 'Quiz machines', 'Disabled toilet']",1498831368,Puzzle Pub,[],[],1958,http://www.beerintheevening.com/pubs/s/19/1958/Puzzle_Pub/Crystal_Palace,
3731,"33 Westow Street, Crystal Palace, London, SE19 3RW",27.0,5.5,"['Real ale', 'Wireless internet access (provided by The Cloud)']",1498831368,Postal Order,[],[],9808,http://www.beerintheevening.com/pubs/s/98/9808/Postal_Order/Crystal_Palace,
3732,"76 Westow Hill, Crystal Palace, London, SE19 1SE",,,[''],1498831369,Patrick's,[],[],39167,http://www.beerintheevening.com/pubs/s/39/39167/Patricks/Crystal_Palace,
3733,"48, Westow Hill, London, SE19 1RX",12.0,7.8,"['Food served (Restaurant upstairs)', 'Late licence']",1498831369,Numidie,[],[],19627,http://www.beerintheevening.com/pubs/s/19/19627/Numidie/Crystal_Palace,
3734,"Anerley Hill, Crystal Palace, London, SE19 2TF",83.0,6.4,[''],1498831369,The Grape and Grain,[],[],4692,http://www.beerintheevening.com/pubs/s/46/4692/Grape_and_Grain/Crystal_Palace,
3735,"132 Gipsy Hill, Crystal Palace, London, SE19 1PW",,,[''],1498831369,The Colby Arms,[],[],38832,http://www.beerintheevening.com/pubs/s/38/38832/Colby_Arms/Crystal_Palace,
3736,"79, Westow Hill, London, SE19 1TX",20.0,5.3,['Outside seating'],1498831369,The Blue Bottle,[],[],3707,http://www.beerintheevening.com/pubs/s/37/3707/Blue_Bottle/Crystal_Palace,
3737,"95 Church Road, Crystal Palace, London, SE19 2TA",18.0,6.4,"['Jukebox', 'Pool table']",1498831369,The Alma,[],[],3396,http://www.beerintheevening.com/pubs/s/33/3396/Alma/Crystal_Palace,
3738,"23 Westow Hill, London, SE19 1TQ",17.0,6.0,[''],1498831369,The Black Sheep Bar,[],[],27623,http://www.beerintheevening.com/pubs/s/27/27623/Black_Sheep_Bar/Crystal_Palace,
3739,"22 Topsfield Parade, Crouch End, London, N8 8PT",,,"['Quiz night (Coming Soon)', 'Live music (Monthly)', 'TV', 'Sky TV (Showing all Major Sporting Events on 4 Screens)', 'Karaoke (Everyother Saturday)', 'Food served (Sandwiches & Bar Menu)', 'Real ale']",1498831369,The Henry Reader,[],[],42560,http://www.beerintheevening.com/pubs/s/42/42560/Henry_Reader/Crouch_End,
3740,"2 Crouch End Hill, Haringey, London, N8 8AA",34.0,5.9,[''],1498831369,Kings Head,[],[],5824,http://www.beerintheevening.com/pubs/s/58/5824/Kings_Head/Crouch_End,
3741,"18-20 Park Rd, Crouch End, London, N8 8TD",4.0,3.5,[''],1498831369,Ice,[],[],17758,http://www.beerintheevening.com/pubs/s/17/17758/Ice/Crouch_End,
3742,"153, Crouch Hill, Crouch End, London, N8 9QH",53.0,6.6,"['Quiz night', 'TV', 'Real ale', 'Outside seating']",1498831369,The Harringay Arms,[],[],2614,http://www.beerintheevening.com/pubs/s/26/2614/Harringay_Arms/Crouch_End,
3743,"Elder Avenue, Crouch End, London, N8 9TH",,,[''],1498831370,Earl Haig Hall,[],[],43607,http://www.beerintheevening.com/pubs/s/43/43607/Earl_Haig_Hall/Crouch_End,
3744,"24 James Street, London, WC2E 8NS",,,"['Sky TV', 'Food served (Upstairs restaurant)', 'Real ale']",1498831370,The White Lion,[],"[{'distance': '0 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Leicester Square'}, {'distance': '0.4 miles', 'name': 'Charing Cross'}]",2825,http://www.beerintheevening.com/pubs/s/28/2825/White_Lion/Covent_Garden,
3745,"2-4 The Broadway, Crouch End, London, N8 9SN",30.0,4.0,['Food served'],1498831370,Devonshire House,[],[],17759,http://www.beerintheevening.com/pubs/s/17/17759/Devonshire_House/Crouch_End,
3746,"11 Henrietta Street, London, WC2E 8PS",,,['TV'],1498831370,The Walkabout,[],"[{'distance': '0.1 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Leicester Square'}, {'distance': '0.3 miles', 'name': 'Charing Cross'}]",583,http://www.beerintheevening.com/pubs/s/58/583/Walkabout/Covent_Garden,
3747,"40, Monmouth St, London, WC2H 9EP",,,['Food served'],1498831370,The Two Brewers,[],"[{'distance': '0.1 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Leicester Square'}, {'distance': '0.3 miles', 'name': 'Tottenham Court Road'}]",1011,http://www.beerintheevening.com/pubs/s/10/1011/Two_Brewers/Covent_Garden,
3748,"20 Upper St. Martins Lane, London, WC2H 9DL",,,"['TV', 'Sky TV', 'Quiz machines (multi)']",1498831370,The Sussex,[],"[{'distance': '0.1 miles', 'name': 'Covent Garden'}, {'distance': '0.1 miles', 'name': 'Leicester Square'}, {'distance': '0.3 miles', 'name': 'Tottenham Court Road'}]",132,http://www.beerintheevening.com/pubs/s/13/132/Sussex/Covent_Garden,
3749,"66, Long Acre, London, WC2E 9JH",,,['Real ale'],1498831370,The Sun Tavern,[],"[{'distance': '0.1 miles', 'name': 'Covent Garden'}, {'distance': '0.3 miles', 'name': 'Holborn'}, {'distance': '0.3 miles', 'name': 'Leicester Square'}]",2611,http://www.beerintheevening.com/pubs/s/26/2611/Sun_Tavern/Covent_Garden,
3750,"21 Drury Lane, London, WC2B 5RH",21.0,6.1,"['TV', 'Fruit machines', 'Real ale']",1498831370,The Sun,[],"[{'distance': '0.2 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Holborn'}, {'distance': '0.4 miles', 'name': 'Leicester Square'}]",28482,http://www.beerintheevening.com/pubs/s/28/28482/Sun/Covent_Garden,
3751,"66 Chandos Place, London, WC2N 4HG",,,['Live music (some nights)'],1498831370,The Springbok,[],"[{'distance': '0.2 miles', 'name': 'Charing Cross'}, {'distance': '0.2 miles', 'name': 'Leicester Square'}, {'distance': '0.2 miles', 'name': 'Covent Garden'}]",811,http://www.beerintheevening.com/pubs/s/81/811/Springbok/Covent_Garden,
3752,"29 Maiden Lane, London, WC2E 7JS",,,[''],1498831370,The Spot,[],"[{'distance': '0.2 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Charing Cross'}, {'distance': '0.2 miles', 'name': 'Leicester Square'}]",584,http://www.beerintheevening.com/pubs/s/58/584/Spot/Covent_Garden,
3753,"14, Upper St. Martins Lane, London, WC2H 9DL",6.0,3.8,[''],1498831371,The Slug and Lettuce,[],"[{'distance': '0.1 miles', 'name': 'Covent Garden'}, {'distance': '0.1 miles', 'name': 'Leicester Square'}, {'distance': '0.3 miles', 'name': 'Tottenham Court Road'}]",14577,http://www.beerintheevening.com/pubs/s/14/14577/Slug_and_Lettuce/Covent_Garden,
3754,"51-52 Chandos Place, Covent Garden, London, WC2N 4HS",,,[''],1498831371,The Marquis,[],"[{'distance': '0.1 miles', 'name': 'Charing Cross'}, {'distance': '0.2 miles', 'name': 'Leicester Square'}, {'distance': '0.2 miles', 'name': 'Embankment'}]",32235,http://www.beerintheevening.com/pubs/s/32/32235/Marquis/Covent_Garden,
3755,"41 Maiden Lane, London, WC2E 7LJ",,,"['Sky TV', 'Big screen', 'Quiz machines', 'Food served', 'Credit cards accepted']",1498831371,The Maple Leaf,[],"[{'distance': '0.2 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Charing Cross'}, {'distance': '0.2 miles', 'name': 'Leicester Square'}]",373,http://www.beerintheevening.com/pubs/s/37/373/Maple_Leaf/Covent_Garden,
3756,"36 Drury Lane, London, WC2B 5RR",,,"['Food served', 'Credit cards accepted']",1498831371,Lowlander,[],"[{'distance': '0.2 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Holborn'}, {'distance': '0.4 miles', 'name': 'Leicester Square'}]",4453,http://www.beerintheevening.com/pubs/s/44/4453/Lowlander/Covent_Garden,
3757,"4, Bedfordbury, London, WC2N 4BP",,,"['Sky TV', 'Food served', 'Real ale']",1498831371,The Lemon Tree,[],"[{'distance': '0.1 miles', 'name': 'Charing Cross'}, {'distance': '0.2 miles', 'name': 'Leicester Square'}, {'distance': '0.2 miles', 'name': 'Covent Garden'}]",693,http://www.beerintheevening.com/pubs/s/69/693/Lemon_Tree/Covent_Garden,
3758,"39 Bow Street, London, WC2E 7AU",,,"['Quiz machines (Weakest Link)', 'Food served', 'Real ale']",1498831371,The Marquess of Anglesey,[],"[{'distance': '0.1 miles', 'name': 'Covent Garden'}, {'distance': '0.3 miles', 'name': 'Holborn'}, {'distance': '0.3 miles', 'name': 'Leicester Square'}]",526,http://www.beerintheevening.com/pubs/s/52/526/Marquess_of_Anglesey/Covent_Garden,
3759,"5 Langley Street, Covent Garden, London, WC2H 9SA",,,[''],1498831371,The Langley,[],"[{'distance': '0 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Leicester Square'}, {'distance': '0.4 miles', 'name': 'Tottenham Court Road'}]",812,http://www.beerintheevening.com/pubs/s/81/812/Langley/Covent_Garden,
3760,"61-62 Long Acre, London, WC2E 9JE",,,['Quiz machines (Beat the Clock)'],1498831371,The Kemble's Head,[],"[{'distance': '0.1 miles', 'name': 'Covent Garden'}, {'distance': '0.3 miles', 'name': 'Leicester Square'}, {'distance': '0.3 miles', 'name': 'Holborn'}]",131,http://www.beerintheevening.com/pubs/s/13/131/Kembles_Head/Covent_Garden,
3761,"198 Shaftesbury Avenue, London, WC2H 8JL",12.0,6.5,[''],1498831371,Freud Bar,[],"[{'distance': '0.2 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Tottenham Court Road'}, {'distance': '0.3 miles', 'name': 'Leicester Square'}]",28048,http://www.beerintheevening.com/pubs/s/28/28048/Freud_Bar/Covent_Garden,
3762,"33, Rose St, London, WC2E 9EB",,,[''],1498831371,The Lamb and Flag,[],"[{'distance': '0.1 miles', 'name': 'Covent Garden'}, {'distance': '0.1 miles', 'name': 'Leicester Square'}, {'distance': '0.3 miles', 'name': 'Charing Cross'}]",692,http://www.beerintheevening.com/pubs/s/69/692/Lamb_and_Flag/Covent_Garden,
3763,"21 The Market, The Piazza, London, WC2E 8RD",,,"['Food served', 'Cocktails']",1498831371,Fuel Bar,[],"[{'distance': '0.1 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Leicester Square'}, {'distance': '0.3 miles', 'name': 'Charing Cross'}]",1642,http://www.beerintheevening.com/pubs/s/16/1642/Fuel_Bar/Covent_Garden,
3764,"81-82 Longacre, London, WC2E 9NG",,,"['Sky TV', 'Big screen', 'Fruit machines', 'Food served', 'Real ale']",1498831371,The Freemasons Arms,[],"[{'distance': '0.1 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Holborn'}, {'distance': '0.4 miles', 'name': 'Leicester Square'}]",5069,http://www.beerintheevening.com/pubs/s/50/5069/Freemasons_Arms/Covent_Garden,
3765,"22, Shorts Gardens, London, WC2H 9AU",2.0,5.5,[''],1498831371,The Field and Forest,[],"[{'distance': '0.1 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Leicester Square'}, {'distance': '0.3 miles', 'name': 'Tottenham Court Road'}]",2004,http://www.beerintheevening.com/pubs/s/20/2004/Field_and_Forest/Covent_Garden,
3766,"6 King St, Covent Garden, London, WC2E 8HN",,,"['Sky TV', 'Big screen', 'Fruit machines', 'Quiz machines (Multi)', 'Food served', 'Real ale']",1498831371,The Essex Serpent,[],"[{'distance': '0.1 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Leicester Square'}, {'distance': '0.3 miles', 'name': 'Charing Cross'}]",415,http://www.beerintheevening.com/pubs/s/41/415/Essex_Serpent/Covent_Garden,
3767,"27 The Market, Covent Garden, London, WC2E 8RD",11.0,6.0,['Food served'],1498831371,The Crusting Pipe,[],"[{'distance': '0.1 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Leicester Square'}, {'distance': '0.3 miles', 'name': 'Charing Cross'}]",20699,http://www.beerintheevening.com/pubs/s/20/20699/Crusting_Pipe/Covent_Garden,
3768,"43 Monmouth Street, London, WC2H 9DD",,,"['TV', 'Jukebox', 'Fruit machines', 'Quiz machines', 'Food served', 'Real ale']",1498831372,The Crown,[],"[{'distance': '0.2 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Leicester Square'}, {'distance': '0.3 miles', 'name': 'Tottenham Court Road'}]",5151,http://www.beerintheevening.com/pubs/s/51/5151/Crown/Covent_Garden,
3769,"22, Neal St, London, WC2H 9PS",,,"['TV', 'Quiz machines', 'Food served', 'Real ale', 'Cocktails', 'Credit cards accepted', 'Function room for hire']",1498831372,The Crown and Anchor,[],"[{'distance': '0.1 miles', 'name': 'Covent Garden'}, {'distance': '0.3 miles', 'name': 'Leicester Square'}, {'distance': '0.3 miles', 'name': 'Tottenham Court Road'}]",11646,http://www.beerintheevening.com/pubs/s/11/11646/Crown_and_Anchor/Covent_Garden,
3770,"31, Endell St, London, WC2H 9EB",,,[''],1498831372,The Cross Keys,[],"[{'distance': '0.1 miles', 'name': 'Covent Garden'}, {'distance': '0.3 miles', 'name': 'Leicester Square'}, {'distance': '0.3 miles', 'name': 'Holborn'}]",2264,http://www.beerintheevening.com/pubs/s/22/2264/Cross_Keys/Covent_Garden,
3771,"1 The Piazza, Covent Garden, London, WC2E 8HB",,,"['Food served', 'Real ale', 'Outside seating']",1498831372,The Cove,[],"[{'distance': '0.1 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Leicester Square'}, {'distance': '0.3 miles', 'name': 'Charing Cross'}]",2046,http://www.beerintheevening.com/pubs/s/20/2046/Cove/Covent_Garden,
3772,"33 Wellington Street, London, WC2E 7BN",,,"['Food served', 'Credit cards accepted', 'Wireless internet access']",1498831372,The Corner Store,[],"[{'distance': '0.1 miles', 'name': 'Covent Garden'}, {'distance': '0.3 miles', 'name': 'Leicester Square'}, {'distance': '0.3 miles', 'name': 'Temple'}]",1928,http://www.beerintheevening.com/pubs/s/19/1928/Corner_Store/Covent_Garden,
3773,"42, Wellington St, London, WC2E 7BD",,,[''],1498831372,The Coach and Horses,[],"[{'distance': '0.2 miles', 'name': 'Covent Garden'}, {'distance': '0.3 miles', 'name': 'Temple'}, {'distance': '0.3 miles', 'name': 'Leicester Square'}]",2158,http://www.beerintheevening.com/pubs/s/21/2158/Coach_and_Horses/Covent_Garden,
3774,"18 Wellington Street, Covent Garden, London, WC2E 7DD",,,[''],1498831372,Christophers Martini Bar,[],"[{'distance': '0.2 miles', 'name': 'Covent Garden'}, {'distance': '0.3 miles', 'name': 'Temple'}, {'distance': '0.4 miles', 'name': 'Embankment'}]",33376,http://www.beerintheevening.com/pubs/s/33/33376/Christophers_Martini_Bar/Covent_Garden,
3775,"41 Earlham Street, London, WC2H 9LD",,,"['TV', 'Big screen', 'Food served']",1498831373,Bunker,[],"[{'distance': '0.1 miles', 'name': 'Covent Garden'}, {'distance': '0.2 miles', 'name': 'Leicester Square'}, {'distance': '0.3 miles', 'name': 'Tottenham Court Road'}]",1277,http://www.beerintheevening.com/pubs/s/12/1277/Bunker/Covent_Garden,
3776,"Unit 5, Priory Retail Park, 131 High St, Colliers Wood, London, SW19 2PP",21.0,4.0,"['Quiz night', 'Food served', 'Real ale', 'Children allowed']",1498831373,Kiss Me Hardy,[],"[{'distance': '0.1 miles', 'name': 'Colliers Wood'}, {'distance': '0.6 miles', 'name': 'South Wimbledon'}]",7225,http://www.beerintheevening.com/pubs/s/72/7225/Kiss_Me_Hardy/Colliers_Wood,
3777,"62 High St, London, SW19 2BY",48.0,5.7,"['TV', 'Food served', 'Outside seating']",1498831373,GJ's,[],"[{'distance': '0.2 miles', 'name': 'Colliers Wood'}, {'distance': '0.6 miles', 'name': 'Tooting Broadway'}, {'distance': '0.8 miles', 'name': 'South Wimbledon'}]",1617,http://www.beerintheevening.com/pubs/s/16/1617/GJs/Colliers_Wood,
3778,"198 High St, Colliers Wood, London, SW19 2BH",,,[''],1498831373,Charles Holden,[],"[{'distance': '0.1 miles', 'name': 'Colliers Wood'}, {'distance': '0.6 miles', 'name': 'South Wimbledon'}, {'distance': '0.9 miles', 'name': 'Tooting Broadway'}]",466,http://www.beerintheevening.com/pubs/s/46/466/Charles_Holden/Colliers_Wood,
3779,"95, The Hyde, Colindale, London, NW9 6LJ",6.0,5.5,"['Food served', 'Outside seating']",1498831374,The Red Lion,[],[],6822,http://www.beerintheevening.com/pubs/s/68/6822/Red_Lion/Colindale,
3780,"Colindale Avenue, London, NW9 5DS",,,[''],1498831374,The New Chandos,[],"[{'distance': '0.3 miles', 'name': 'Colindale'}, {'distance': '0.8 miles', 'name': 'Burnt Oak'}]",99,http://www.beerintheevening.com/pubs/show.shtml/99/New_Chandos/Colindale,
3781,"10, Varley Parade, Colindale, London, NW9 6RR",49.0,3.8,"['Food served', 'Real ale', 'Wireless internet access (provided by The Cloud)']",1498831374,The Moon Under Water,[],[],8100,http://www.beerintheevening.com/pubs/s/81/8100/Moon_Under_Water/Colindale,
3782,"222 High Street, Colliers Wood, London, SW19 2BH",,,"['Food served', 'Cocktails', 'Outside seating']",1498831374,Baobab,[],"[{'distance': '0.1 miles', 'name': 'Colliers Wood'}, {'distance': '0.6 miles', 'name': 'South Wimbledon'}, {'distance': '0.9 miles', 'name': 'Tooting Broadway'}]",25301,http://www.beerintheevening.com/pubs/s/25/25301/Baobab/Colliers_Wood,
3783,"19, Great James St, London, WC1N 3ES",35.0,6.1,[''],1498831374,The Rugby Tavern,[],"[{'distance': '0.3 miles', 'name': 'Holborn'}, {'distance': '0.3 miles', 'name': 'Russell Square'}, {'distance': '0.4 miles', 'name': 'Chancery Lane'}]",2334,http://www.beerintheevening.com/pubs/s/23/2334/Rugby_Tavern/Clerkenwell,
3784,"The Concourse, Grahame Park Estate, Colindale, London, NW9 5XA",6.0,5.0,[''],1498831374,The Hind and Hart,[],"[{'distance': '0.6 miles', 'name': 'Colindale'}, {'distance': '0.9 miles', 'name': 'Burnt Oak'}]",12050,http://www.beerintheevening.com/pubs/s/12/12050/Hind_and_Hart/Colindale,
3785,"22 Easton St, London, WC1X 0DS",12.0,4.8,[''],1498831374,The Queens Head / Easton,[],"[{'distance': '0.5 miles', 'name': 'Angel'}, {'distance': '0.5 miles', 'name': 'Farringdon'}, {'distance': '0.6 miles', 'name': 'Chancery Lane'}]",2973,http://www.beerintheevening.com/pubs/s/29/2973/Queens_Head_Easton/Clerkenwell,
3786,"39-41 Grays Inn Road, London, WC1X 8PP",12.0,2.7,[''],1498831374,The Puzzle,[],"[{'distance': '0.3 miles', 'name': 'Chancery Lane'}, {'distance': '0.4 miles', 'name': 'Farringdon'}, {'distance': '0.4 miles', 'name': 'Holborn'}]",14592,http://www.beerintheevening.com/pubs/s/14/14592/Puzzle/Clerkenwell,
3787,"292 St Johns Street, Clerkenwell, London, London, EC1V 4PA",18.0,5.2,[''],1498831374,The Queen Boadicea,[],"[{'distance': '0.3 miles', 'name': 'Angel'}, {'distance': '0.6 miles', 'name': 'Farringdon'}, {'distance': '0.7 miles', 'name': 'Barbican'}]",29559,http://www.beerintheevening.com/pubs/s/29/29559/Queen_Boadicea/Clerkenwell,
3788,"53/54 St John Square, London, EC1V 4JL",16.0,6.9,['Food served'],1498831374,The Priory,[],"[{'distance': '0.2 miles', 'name': 'Farringdon'}, {'distance': '0.3 miles', 'name': 'Barbican'}, {'distance': '0.5 miles', 'name': 'Chancery Lane'}]",12354,http://www.beerintheevening.com/pubs/s/12/12354/Priory/Clerkenwell,
3789,"113/117 Farringdon Road, London, EC1R 3HJ",,,"['Sky TV', 'Big screen', 'Quiz machines (Multi)', 'Food served', 'Real ale', 'Wireless internet access (provided by The Cloud)']",1498831374,Printworks,[],"[{'distance': '0.2 miles', 'name': 'Farringdon'}, {'distance': '0.4 miles', 'name': 'Chancery Lane'}, {'distance': '0.5 miles', 'name': 'Barbican'}]",2925,http://www.beerintheevening.com/pubs/s/29/2925/Printworks/Clerkenwell,
3790,"159, Farringdon Rd, London, EC1R 3AL",23.0,6.0,['Food served'],1498831374,The Eagle,[],"[{'distance': '0.4 miles', 'name': 'Farringdon'}, {'distance': '0.4 miles', 'name': 'Chancery Lane'}, {'distance': '0.6 miles', 'name': 'Angel'}]",8247,http://www.beerintheevening.com/pubs/s/82/8247/Eagle/Clerkenwell,
3791,"58, Old St, London, EC1V 9AJ",11.0,4.6,[''],1498831374,Play Bar and Club,[],"[{'distance': '0.3 miles', 'name': 'Barbican'}, {'distance': '0.4 miles', 'name': 'Old Street'}, {'distance': '0.5 miles', 'name': 'Farringdon'}]",26515,http://www.beerintheevening.com/pubs/s/26/26515/Play_Bar_and_Club/Clerkenwell,
3792,"27, Clerkenwell Rd, London, EC1M 5RN",11.0,5.2,['Function room for hire'],1498831374,Dust,[],"[{'distance': '0.2 miles', 'name': 'Farringdon'}, {'distance': '0.3 miles', 'name': 'Barbican'}, {'distance': '0.5 miles', 'name': 'Chancery Lane'}]",3196,http://www.beerintheevening.com/pubs/s/31/3196/Dust/Clerkenwell,
3793,"156 Clerkenwell Road, London, EC1R 5DU",25.0,5.7,"['Pool table', 'Table football', 'Food served', 'Real ale']",1498831374,The Duke of York,[],"[{'distance': '0.3 miles', 'name': 'Chancery Lane'}, {'distance': '0.3 miles', 'name': 'Farringdon'}, {'distance': '0.6 miles', 'name': 'Holborn'}]",14348,http://www.beerintheevening.com/pubs/s/14/14348/Duke_of_York/Clerkenwell,
3794,"9, Jerusalem Passage, London, EC1V 4JP",91.0,6.8,['Food served'],1498831374,The Dovetail,[],"[{'distance': '0.2 miles', 'name': 'Farringdon'}, {'distance': '0.3 miles', 'name': 'Barbican'}, {'distance': '0.5 miles', 'name': 'Chancery Lane'}]",2904,http://www.beerintheevening.com/pubs/s/29/2904/Dovetail/Clerkenwell,
3795,"182 St John St, London, EC1V 4JZ",5.0,3.6,[''],1498831375,The Darbucka World Music Bar,[],"[{'distance': '0.3 miles', 'name': 'Farringdon'}, {'distance': '0.4 miles', 'name': 'Barbican'}, {'distance': '0.6 miles', 'name': 'Angel'}]",14723,http://www.beerintheevening.com/pubs/s/14/14723/Darbucka_World_Music_Bar/Clerkenwell,
3796,"43 Clerkenwell Green, London, EC1R 0EG",,,"['Food served', 'Real ale', 'Outside seating']",1498831375,The Crown Tavern,[],"[{'distance': '0.2 miles', 'name': 'Farringdon'}, {'distance': '0.4 miles', 'name': 'Barbican'}, {'distance': '0.4 miles', 'name': 'Chancery Lane'}]",17288,http://www.beerintheevening.com/pubs/s/17/17288/Crown_Tavern/Clerkenwell,
3797,"70 Exmouth Market, Clerkenwell, London, EC1R 4QP",,,[''],1498831375,Coin Laundry,[],"[{'distance': '0.5 miles', 'name': 'Angel'}, {'distance': '0.5 miles', 'name': 'Farringdon'}, {'distance': '0.6 miles', 'name': 'Chancery Lane'}]",45635,http://www.beerintheevening.com/pubs/s/45/45635/Coin_Laundry/Clerkenwell,
3798,"73, Clapton Common, London, E5 9AA",9.0,6.7,[''],1498831375,The Swan,[],[],15336,http://www.beerintheevening.com/pubs/s/15/15336/Swan/Clapton_Common,
3799,"19 - 20 Great Sutton Street, London, EC1V 0NB",,,"['Food served', 'Cocktails', 'Outside seating']",1498831375,19:20,[],"[{'distance': '0.3 miles', 'name': 'Barbican'}, {'distance': '0.3 miles', 'name': 'Farringdon'}, {'distance': '0.6 miles', 'name': 'Chancery Lane'}]",12014,http://www.beerintheevening.com/pubs/s/12/12014/19_20/Clerkenwell,
3800,"144, Lea Bridge Rd, Lower Clapton, London, E5 9RB",6.0,6.0,[''],1498831375,The Ship Aground,[],[],5451,http://www.beerintheevening.com/pubs/s/54/5451/Ship_Aground/Clapton,
3801,"64, Northwold Rd, London, E5 8RL",,,"['Sky TV', 'Big screen', 'Outside seating']",1498831375,The Royal Sovereign,[],[],2214,http://www.beerintheevening.com/pubs/s/22/2214/Royal_Sovereign/Clapton,
3802,"146 Lea Bridge Road, London, E5 9RB",27.0,4.7,[''],1498831375,The Princess of Wales,[],[],3408,http://www.beerintheevening.com/pubs/s/34/3408/Princess_of_Wales/Clapton,
3803,"57, Elderfield Rd, London, E5 0LF",19.0,7.3,"['Food served', 'Sunday roast']",1498831376,The Eclipse,[],"[{'distance': '0.5 miles', 'name': 'Homerton'}, {'distance': '0.6 miles', 'name': 'Hackney Central'}]",4914,http://www.beerintheevening.com/pubs/s/49/4914/Eclipse/Clapton,
3804,"84, Upper Clapton Rd, London, E5 9JP",11.0,7.0,"['Live music', 'TV', 'Karaoke']",1498831376,The Crooked Billet,[],[],16829,http://www.beerintheevening.com/pubs/s/16/16829/Crooked_Billet/Clapton,
3805,"231 Lower Clapton Road, Clapton, London, E5 8EG",,,[''],1498831376,Clapton Hart,[],"[{'distance': '0.7 miles', 'name': 'Hackney Central'}, {'distance': '0.9 miles', 'name': 'Homerton'}]",44533,http://www.beerintheevening.com/pubs/s/44/44533/Clapton_Hart/Clapton,
3806,"15, High Hill Ferry, London, E5 9HG",37.0,6.7,"['Riverside location', 'Children allowed']",1498831376,The Anchor and Hope,[],[],2108,http://www.beerintheevening.com/pubs/s/21/2108/Anchor_and_Hope/Clapton,
3807,"148 Falcon Road, London, SW11 2LW",,,"['Sky TV', 'Big screen', 'Pool table (1)', 'Dartboard']",1498831376,The Meyrick Arms,[],[],976,http://www.beerintheevening.com/pubs/s/97/976/Meyrick_Arms/Clapham_Junction,
3808,"47, Northcote Rd, London, SW11 1NJ",3.0,4.7,[''],1498831376,Fiction,[],[],3131,http://www.beerintheevening.com/pubs/s/31/3131/Fiction/Clapham_Junction,
3809,"33 Northcote Road, Clapham, London, SW11 1NJ",,,[''],1498831376,The Fine Line,[],[],960,http://www.beerintheevening.com/pubs/s/96/960/Fine_Line/Clapham_Junction,
3810,"254 Lavender Hill, London, SW11 1JW",12.0,4.8,['Cocktails'],1498831376,The Key,[],[],11394,http://www.beerintheevening.com/pubs/s/11/11394/Key/Clapham_Junction,
3811,"36 St Johns Hill, Clapham Junction, London, SW11 1SA",,,[''],1498831376,The Junction,[],[],44114,http://www.beerintheevening.com/pubs/s/44/44114/Junction/Clapham_Junction,
3812,"2 St. Johns Hill, Clapham Junction, London, SW11 1RU",,,"['TV', 'Sky TV', 'Big screen', 'Fruit machines', 'Quiz machines (itbox)', 'Food served', 'Real ale', 'Wireless internet access (provided by The Cloud)']",1498831377,The Falcon,[],[],295,http://www.beerintheevening.com/pubs/s/29/295/Falcon/Clapham_Junction,
