,address,admin_ward,bite_number_ratings,bite_user_rating,facilities,last_scraped,latitude,longitude,name,nearby_train_stations,nearby_tube_stations,parliamentary_constituency,postcode,source_pub_id,source_url,website
3856,"87 Flood Street, Chelsea, London, SW3 5TB",Royal Hospital,,,"['Food served', 'Outside seating']",1498831382,51.4860813051819,-0.164980850142141,The Coopers Arms,[],"[{'name': 'Sloane Square', 'distance': '0.6 miles'}, {'name': 'South Kensington', 'distance': '0.7 miles'}]",Chelsea and Fulham,SW3 5TB,3400,http://www.beerintheevening.com/pubs/s/34/3400/Coopers_Arms/Chelsea,
3857,"32 Burnaby Street, Chelsea, London, SW10 0PL",Chelsea Riverside,25.0,6.7,"['Food served', 'Real ale']",1498831382,51.4791120043117,-0.182873262039776,The Chelsea Ram,[],"[{'name': 'Fulham Broadway', 'distance': '0.6 miles'}, {'name': 'West Brompton', 'distance': '0.8 miles'}, {'name': 'Parsons Green', 'distance': '0.9 miles'}]",Chelsea and Fulham,SW10 0PL,5940,http://www.beerintheevening.com/pubs/s/59/5940/Chelsea_Ram/Chelsea,
3858,"246 Woolwich Road, Charlton, London, London, SE7 7QU",Peninsula,,,[''],1498831383,51.4867764380623,0.0234057523945285,The Pickwick,[],[],Greenwich and Woolwich,SE7 7QU,32073,http://www.beerintheevening.com/pubs/s/32/32073/Pickwick/Charlton,
3859,"602 Woolwich Road, Charlton, London, SE7 8RH",Woolwich Riverside,3.0,6.7,[''],1498831383,51.4897342870731,0.0390220322892081,The Horse And Groom,[],[],Greenwich and Woolwich,SE7 8RH,27615,http://www.beerintheevening.com/pubs/s/27/27615/Horse_And_Groom/Charlton,
3860,"7, Duncannon Street, Charing Cross, London, WC2N 4JF",St James's,,,['Quiz night (Wednesdays)'],1498831383,51.5084742752877,-0.126412168575583,Halfway II Heaven,[],"[{'name': 'Charing Cross', 'distance': '0.1 miles'}, {'name': 'Embankment', 'distance': '0.2 miles'}, {'name': 'Leicester Square', 'distance': '0.2 miles'}]",Cities of London and Westminster,WC2N 4JF,926,http://www.beerintheevening.com/pubs/s/92/926/Halfway_II_Heaven/Charing_Cross,
3861,"6, The Village, Charlton, London, SE7 8UD",Charlton,19.0,6.9,[''],1498831383,51.4817946440393,0.0374148366944325,The Bugle Horn,[],[],Greenwich and Woolwich,SE7 8UD,2338,http://www.beerintheevening.com/pubs/s/23/2338/Bugle_Horn/Charlton,
3862,"428 Woolwich Road, London, SE7 8SU",Peninsula,,,"['Sky TV', 'Big screen']",1498831383,51.4877225978717,0.0316148827831357,The Antigallican,[],[],Greenwich and Woolwich,SE7 8SU,384,http://www.beerintheevening.com/pubs/s/38/384/Antigallican/Charlton,
3863,"17 The Arches, Villiers St, Charing Cross, London, WC2N 6RE",,,,[''],1498831383,,,Champagne Charlie's,[],"[{'name': 'Charing Cross', 'distance': '0 miles'}, {'name': 'Embankment', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.3 miles'}]",,WC2N 6RE,897,http://www.beerintheevening.com/pubs/s/89/897/Champagne_Charlies/Charing_Cross,
3864,"9-11 Villiers Street, Charing Cross, London, WC2N 6NA",St James's,,,"['Sky TV', 'Big screen', 'Fruit machines', 'Quiz machines (itbox)', 'Food served', 'Sunday roast', 'Real ale', 'Wireless internet access (provided by The Cloud)']",1498831383,51.5085773068295,-0.124419280292614,The Bell And Compass,[],"[{'name': 'Charing Cross', 'distance': '0 miles'}, {'name': 'Embankment', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.3 miles'}]",Cities of London and Westminster,WC2N 6NA,711,http://www.beerintheevening.com/pubs/s/71/711/Bell_And_Compass/Charing_Cross,
3865,"Under The Arches, Villiers Street, London, WC2N 6NL",St James's,8.0,6.1,['Food served'],1498831383,51.5080869613501,-0.124122387711608,The new Players Lounge,[],"[{'name': 'Charing Cross', 'distance': '0 miles'}, {'name': 'Embankment', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.3 miles'}]",Cities of London and Westminster,WC2N 6NL,25331,http://www.beerintheevening.com/pubs/s/25/25331/Players_Lounge/Charing_Cross,
3866,"47 Villiers Street, Charing Cross, London, WC2N 6NE",St James's,,,[''],1498831383,51.5079581541196,-0.123378337535206,Gordon's Wine Bar,[],"[{'name': 'Charing Cross', 'distance': '0.1 miles'}, {'name': 'Embankment', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.3 miles'}]",Cities of London and Westminster,WC2N 6NE,896,http://www.beerintheevening.com/pubs/s/89/896/Gordons_Wine_Bar/Charing_Cross,
3867,"6 Villiers Street, Charing Cross, London, WC2N 6NQ",St James's,,,['Food served'],1498831383,51.5083740690132,-0.124643784667772,All Bar One,[],"[{'name': 'Charing Cross', 'distance': '0 miles'}, {'name': 'Embankment', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.3 miles'}]",Cities of London and Westminster,WC2N 6NQ,1026,http://www.beerintheevening.com/pubs/s/10/1026/All_Bar_One/Charing_Cross,
3868,"53-54, Carey St, London, WC2A 2JB",Holborn and Covent Garden,156.0,6.4,"['Food served', 'Real ale']",1498831383,51.515093497371,-0.112996225411822,The Seven Stars,[],"[{'name': 'Chancery Lane', 'distance': '0.3 miles'}, {'name': 'Temple', 'distance': '0.3 miles'}, {'name': 'Holborn', 'distance': '0.4 miles'}]",Holborn and St Pancras,WC2A 2JB,3395,http://www.beerintheevening.com/pubs/s/33/3395/Seven_Stars/Chancery_Lane,
3869,"95, Chancery Lane, London, WC2A 1DT",Holborn and Covent Garden,79.0,6.5,"['Food served', 'Real ale', 'Wireless internet access (provided by The Cloud)']",1498831384,51.5153650722853,-0.111990521445013,The Knights Templar,[],"[{'name': 'Chancery Lane', 'distance': '0.2 miles'}, {'name': 'Temple', 'distance': '0.3 miles'}, {'name': 'Holborn', 'distance': '0.4 miles'}]",Holborn and St Pancras,WC2A 1DT,1536,http://www.beerintheevening.com/pubs/s/15/1536/Knights_Templar/Chancery_Lane,
3870,"Shop 9, Eros House, Rushey Green, Catford, London, SE6 2EF",Rushey Green,2.0,6.5,[''],1498831384,51.4458143187104,-0.0187005501474076,Moonbow Jakes,[],[],Lewisham East,SE6 2EF,15165,http://www.beerintheevening.com/pubs/s/15/15165/Moonbow_Jakes/Catford,
3871,"109, Rushey Green, London, SE6 4AF",Rushey Green,,,"['Food served', 'Sunday roast', 'Real ale', 'Outside seating', 'Disabled access', 'Disabled toilet']",1498831384,51.4474898577699,-0.0178077000583023,The London and Rye,[],[],Lewisham East,SE6 4AF,5902,http://www.beerintheevening.com/pubs/s/59/5902/London_and_Rye/Catford,
3872,"355 Bromley Road, Catford, London, SE6 2RP",Whitefoot,,,[''],1498831384,51.4293283650858,-0.0132566996849223,The Green Man,[],[],Lewisham East,SE6 2RP,41382,http://www.beerintheevening.com/pubs/s/41/41382/Green_Man/Catford,
3873,"167, Rushey Green, Catford, London, SE6 4BD",Rushey Green,9.0,5.7,"['Big screen', 'Food served', 'Wireless internet access (provided by The Cloud)']",1498831384,51.4450633756032,-0.0194957664479098,The Goose On The Green,[],[],Lewisham East,SE6 4BD,7091,http://www.beerintheevening.com/pubs/s/70/7091/Goose_On_The_Green/Catford,
3874,"Randlesdown Road, London, SE6 3BT",Bellingham,6.0,4.0,[''],1498831384,51.4327112594571,-0.0202602210983065,The Fellowship Inn,[],[],Lewisham West and Penge,SE6 3BT,29980,http://www.beerintheevening.com/pubs/s/29/29980/Fellowship_Inn/Catford,
3875,"1, Rushey Green, London, SE6 4AS",Rushey Green,,,"['TV', 'Pool table', 'Fruit machines', 'Food served']",1498831384,51.4491959799195,-0.0165968317925872,The George,[],[],Lewisham East,SE6 4AS,4213,http://www.beerintheevening.com/pubs/s/42/4213/George/Catford,
3876,"95 Cannon Street, London, EC4N 5AD",Walbrook,,,"['Fruit machines', 'Food served', 'Wireless internet access (provided by The Cloud)']",1498831384,51.5116062024411,-0.0897791424499616,The Cannon,[],"[{'name': 'Cannon Street', 'distance': '0 miles'}, {'name': 'Bank', 'distance': '0.1 miles'}, {'name': 'Monument', 'distance': '0.2 miles'}]",Cities of London and Westminster,EC4N 5AD,9371,http://www.beerintheevening.com/pubs/s/93/9371/Cannon/Cannon_Street,
3877,"2-6, Cannon Street, London, EC4M 6XX",,8.0,3.6,['Food served'],1498831384,,,The Heeltap and Bumper,[],"[{'name': 'Mansion House', 'distance': '0.1 miles'}, {'name': 'St. Pauls', 'distance': '0.1 miles'}, {'name': 'Blackfriars', 'distance': '0.3 miles'}]",,EC4M 6XX,25570,http://www.beerintheevening.com/pubs/s/25/25570/Heeltap_and_Bumper/Cannon_Street,
3878,"2a Suffolk Lane, London, EC4R 0AT",Dowgate,5.0,5.8,[''],1498831384,51.510869385016,-0.0892623313720622,The Bolt Hole,[],"[{'name': 'Cannon Street', 'distance': '0.1 miles'}, {'name': 'Monument', 'distance': '0.1 miles'}, {'name': 'Bank', 'distance': '0.2 miles'}]",Cities of London and Westminster,EC4R 0AT,30130,http://www.beerintheevening.com/pubs/s/30/30130/Bolt_Hole/Cannon_Street,
3879,"103 Cannon Street, London, EC4N 5AG",Walbrook,7.0,1.9,"['Food served', 'Real ale']",1498831385,51.5116359766989,-0.0899508364260963,All Bar One,[],"[{'name': 'Cannon Street', 'distance': '0 miles'}, {'name': 'Bank', 'distance': '0.1 miles'}, {'name': 'Monument', 'distance': '0.2 miles'}]",Cities of London and Westminster,EC4N 5AG,12996,http://www.beerintheevening.com/pubs/s/12/12996/All_Bar_One/Cannon_Street,
3880,"29, Bush Lane, London, EC4R 0AN",Dowgate,,,['Food served'],1498831385,51.5107402193973,-0.0896136080252017,The Bell,[],"[{'name': 'Cannon Street', 'distance': '0.1 miles'}, {'name': 'Monument', 'distance': '0.1 miles'}, {'name': 'Bank', 'distance': '0.2 miles'}]",Cities of London and Westminster,EC4R 0AN,1467,http://www.beerintheevening.com/pubs/s/14/1467/Bell/Cannon_Street,
3881,"Cousin Lane, London, EC4R 3TE",Dowgate,,,"['Sky TV', 'Pool table (2', 'top floor)', 'Fruit machines', 'Quiz machines', 'Food served (Home-cooked)', 'Real ale', 'Riverside location', 'Outside seating', 'Credit cards accepted', 'Disabled access']",1498831385,51.5096509114273,-0.0917487705554702,The Banker,[],"[{'name': 'Cannon Street', 'distance': '0.1 miles'}, {'name': 'Mansion House', 'distance': '0.2 miles'}, {'name': 'Monument', 'distance': '0.3 miles'}]",Cities of London and Westminster,EC4R 3TE,12970,http://www.beerintheevening.com/pubs/s/12/12970/Banker/Cannon_Street,
3882,"Beckton Rd, London, E16 1PY",Canning Town North,3.0,4.3,[''],1498831385,51.5171889255637,0.0145773890346638,The Beckton Arms,[],"[{'name': 'Canning Town', 'distance': '0.3 miles'}, {'name': 'West Ham', 'distance': '1 mile'}]",West Ham,E16 1PY,17022,http://www.beerintheevening.com/pubs/s/17/17022/Beckton_Arms/Canning_Town,
3883,"2 The Port East Building, Hertsmere Road, Isle of Dogs, London, E14 4QT",Canary Wharf,,,[''],1498831385,51.5051801428518,-0.0216597074315252,Via Fossa,[],[],Poplar and Limehouse,E14 4QT,22033,http://www.beerintheevening.com/pubs/s/22/22033/Via_Fossa/Canary_Wharf,
3884,"Pan Peninsula Square, Canary Wharf, London, E14 9HN",Canary Wharf,,,[''],1498831385,51.499801993894,-0.0173685040060168,Tompkins,[],[],Poplar and Limehouse,E14 9HN,44128,http://www.beerintheevening.com/pubs/s/44/44128/Tompkins/Canary_Wharf,
3885,"25, West Ferry Rd, London, E14 8JH",Canary Wharf,,,"['TV', 'Sky TV', 'Food served (Indian)']",1498831385,51.500806285301,-0.0257249756232672,The Rogue Trader,[],[],Poplar and Limehouse,E14 8JH,1365,http://www.beerintheevening.com/pubs/s/13/1365/Rogue_Trader/Canary_Wharf,
3886,"30, The South Colonnade, London, E14 5EZ",Canary Wharf,,,['Food served'],1498831385,51.5043147955004,-0.0204723858703277,Slug and Lettuce,[],[],Poplar and Limehouse,E14 5EZ,1089,http://www.beerintheevening.com/pubs/s/10/1089/Slug_and_Lettuce/Canary_Wharf,
3887,"40 Canada Square Park, Canary Wharf, London, E14 5FW",Canary Wharf,,,[''],1498831385,51.5048629126262,-0.0188491628607287,The Parlour Bar,[],[],Poplar and Limehouse,E14 5FW,39373,http://www.beerintheevening.com/pubs/s/39/39373/Parlour_Bar/Canary_Wharf,
3888,"74 Manilla St, London, E14 8LG",Canary Wharf,51.0,6.6,['Outside seating'],1498831385,51.5009107686091,-0.023386305352371,The North Pole,[],[],Poplar and Limehouse,E14 8LG,11725,http://www.beerintheevening.com/pubs/s/11/11725/North_Pole/Canary_Wharf,
3889,"43, West India Dock Rd, limehouse, London, E14 8EZ",Poplar,12.0,6.4,"['Live music', 'TV', 'Big screen', 'Jukebox', 'Food served', 'Sunday roast', 'Real ale', 'Cocktails', 'Outside seating', 'Late licence', 'Credit cards accepted', 'Smoking area', 'Coach parties welcome', 'Disabled access', 'Disabled toilet']",1498831385,51.5110899999464,-0.0265630259100965,Oporto,[],[],Poplar and Limehouse,E14 8EZ,2563,http://www.beerintheevening.com/pubs/s/25/2563/Oporto/Canary_Wharf,
3890,"Canada Square, Canary Wharf, London, E14 5AX",Canary Wharf,,,[''],1498831385,51.5049384629722,-0.0195951872897493,The Moose Bar,[],[],Poplar and Limehouse,E14 5AX,39530,http://www.beerintheevening.com/pubs/s/39/39530/Moose_Bar/Canary_Wharf,
3891,"4 Hertsmere Road, London, E14 4AL",Canary Wharf,,,"['Food served', 'Real ale', 'Wireless internet access (provided by The Cloud)']",1498831386,51.5076182779614,-0.0238597707666329,The Ledger Building,[],[],Poplar and Limehouse,E14 4AL,912,http://www.beerintheevening.com/pubs/s/91/912/Ledger_Building/Canary_Wharf,
3892,"28 Westferry Circus, London, London, E14 8RR",Canary Wharf,,,"['Sky TV', 'Big screen', 'Food served', 'Riverside location', 'Outside seating', 'Credit cards accepted']",1498831386,51.5060883205776,-0.0280616372942226,Jamie's,[],[],Poplar and Limehouse,E14 8RR,25529,http://www.beerintheevening.com/pubs/s/25/25529/Jamies/Canary_Wharf,
3893,"20-28 MacKenzie Walk, Canary Wharf, London, E14 4PH",Canary Wharf,,,['TV'],1498831386,51.5045127442218,-0.0220776714941855,Henry Addington,[],[],Poplar and Limehouse,E14 4PH,10384,http://www.beerintheevening.com/pubs/s/10/10384/Henry_Addington/Canary_Wharf,
3894,"35 Hawley Road, Camden, London, NW1 8PD",Kentish Town,13.0,7.1,[''],1498831386,51.5457434413598,-0.141943202519046,The Stags Head,[],"[{'name': 'Kentish Town West', 'distance': '0.2 miles'}, {'name': 'Kentish Town', 'distance': '0.4 miles'}, {'name': 'Camden Town', 'distance': '0.5 miles'}]",Holborn and St Pancras,NW1 8PD,2632,http://www.beerintheevening.com/pubs/s/26/2632/Stags_Head/Camden,
3895,"Stanhope Parade, Stanhope Street, Camden, London, NW1 3RD",Regent's Park,,,[''],1498831386,51.5304985590991,-0.141208731250673,Sovereign,[],"[{'name': 'Mornington Crescent', 'distance': '0.3 miles'}, {'name': 'Euston Square', 'distance': '0.3 miles'}, {'name': 'Euston', 'distance': '0.4 miles'}]",Holborn and St Pancras,NW1 3RD,37237,http://www.beerintheevening.com/pubs/s/37/37237/Sovereign/Camden,
3896,"2-3 Mornington Street, Camden, London, NW1 7QD",Regent's Park,,,[''],1498831386,51.5352247006637,-0.142097624169526,Sheephaven Bay,[],"[{'name': 'Mornington Crescent', 'distance': '0.2 miles'}, {'name': 'Camden Town', 'distance': '0.3 miles'}, {'name': 'Euston Square', 'distance': '0.6 miles'}]",Holborn and St Pancras,NW1 7QD,34509,http://www.beerintheevening.com/pubs/s/34/34509/Sheephaven_Bay/Camden,
3897,"2-3 Mornington Street, Camden, London, NW1 7QD",Regent's Park,12.0,5.5,['Wireless internet access (provided by The Cloud)'],1498831386,51.5352247006637,-0.142097624169526,Sheephaven Bay,[],"[{'name': 'Mornington Crescent', 'distance': '0.2 miles'}, {'name': 'Camden Town', 'distance': '0.3 miles'}, {'name': 'Euston Square', 'distance': '0.6 miles'}]",Holborn and St Pancras,NW1 7QD,10043,http://www.beerintheevening.com/pubs/s/10/10043/Sheephaven_Bay/Camden,
3898,"141, Albert St, London, NW1 7NB",Camden Town with Primrose Hill,,,"['Sky TV', 'Real ale']",1498831386,51.5371608067372,-0.144542211209832,The Spread Eagle,[],"[{'name': 'Camden Town', 'distance': '0.2 miles'}, {'name': 'Mornington Crescent', 'distance': '0.3 miles'}, {'name': 'Chalk Farm', 'distance': '0.7 miles'}]",Holborn and St Pancras,NW1 7NB,1288,http://www.beerintheevening.com/pubs/s/12/1288/Spread_Eagle/Camden,
3899,"57 Hartland Road, London, NW1 8DB",Haverstock,12.0,6.7,['Pool table'],1498831386,51.5432807916337,-0.146571877278996,The Royal Exchange,[],"[{'name': 'Kentish Town West', 'distance': '0.2 miles'}, {'name': 'Chalk Farm', 'distance': '0.4 miles'}, {'name': 'Camden Town', 'distance': '0.4 miles'}]",Holborn and St Pancras,NW1 8DB,3840,http://www.beerintheevening.com/pubs/s/38/3840/Royal_Exchange/Camden,
3900,"265 Camden High Street, London, NW1 7BU",Camden Town with Primrose Hill,,,"['Quiz night', 'Outside seating']",1498831387,51.5401463050233,-0.143973748653171,The Oxford Arms,[],"[{'name': 'Camden Town', 'distance': '0.1 miles'}, {'name': 'Mornington Crescent', 'distance': '0.5 miles'}, {'name': 'Kentish Town West', 'distance': '0.5 miles'}]",Holborn and St Pancras,NW1 7BU,1087,http://www.beerintheevening.com/pubs/s/10/1087/Oxford_Arms/Camden,
3901,"17 York Way, Camden, London, N7 9QG",Cantelowes,,,[''],1498831387,51.543072709819,-0.126116262669613,Newmarket Ale House,[],"[{'name': 'Caledonian Road', 'distance': '0.5 miles'}, {'name': 'Caledonian Road and Barnsbury', 'distance': '0.5 miles'}, {'name': 'Camden Town', 'distance': '0.8 miles'}]",Holborn and St Pancras,N7 9QG,45465,http://www.beerintheevening.com/pubs/s/45/45465/Newmarket_Ale_House/Camden,
3902,"111-113 Camden High Street, London, NW1 7JN",Regent's Park,,,[''],1498831387,51.5369106260456,-0.141235897976878,Oh! Bar,[],"[{'name': 'Camden Town', 'distance': '0.2 miles'}, {'name': 'Mornington Crescent', 'distance': '0.2 miles'}, {'name': 'Euston Square', 'distance': '0.7 miles'}]",Holborn and St Pancras,NW1 7JN,1289,http://www.beerintheevening.com/pubs/s/12/1289/Oh_Bar/Camden,
3903,"32, Parkway, London, NW1 7AH",Camden Town with Primrose Hill,22.0,3.1,[''],1498831387,51.5382152123327,-0.144686787839972,The NW1,[],"[{'name': 'Camden Town', 'distance': '0.1 miles'}, {'name': 'Mornington Crescent', 'distance': '0.4 miles'}, {'name': 'Chalk Farm', 'distance': '0.6 miles'}]",Holborn and St Pancras,NW1 7AH,3167,http://www.beerintheevening.com/pubs/s/31/3167/NW1/Camden,
3904,"251 Royal College Street, London, NW1 9LU",Camden Town with Primrose Hill,36.0,7.4,"['Quiz night', 'Food served', 'Sunday roast', 'Outside seating']",1498831387,51.5431097499011,-0.13974304959245,The Old Eagle,[],"[{'name': 'Camden Town', 'distance': '0.3 miles'}, {'name': 'Kentish Town West', 'distance': '0.4 miles'}, {'name': 'Kentish Town', 'distance': '0.6 miles'}]",Holborn and St Pancras,NW1 9LU,4156,http://www.beerintheevening.com/pubs/s/41/4156/Old_Eagle/Camden,
3905,"48, Stanhope Street, Camden, London, NW1 3EX",Regent's Park,,,[''],1498831387,51.5277104845832,-0.140615871704101,Nelson,[],"[{'name': 'Warren Street', 'distance': '0.2 miles'}, {'name': 'Great Portland Street', 'distance': '0.3 miles'}, {'name': 'Euston', 'distance': '0.3 miles'}]",Holborn and St Pancras,NW1 3EX,35791,http://www.beerintheevening.com/pubs/s/35/35791/Nelson/Camden,
3906,"25 Agar Grove, Camden, London, NW1 9SL",Cantelowes,,,[''],1498831387,51.5430321168894,-0.132593171488615,The Murray,[],"[{'name': 'Camden Town', 'distance': '0.5 miles'}, {'name': 'Kentish Town', 'distance': '0.7 miles'}, {'name': 'Mornington Crescent', 'distance': '0.7 miles'}]",Holborn and St Pancras,NW1 9SL,33195,http://www.beerintheevening.com/pubs/s/33/33195/Murray/Camden,
3907,"1 Camden High Street, Camden, London, NW1 7JE",Regent's Park,,,[''],1498831387,51.5349824539625,-0.139295801591528,Lyttelton Arms,[],"[{'name': 'Mornington Crescent', 'distance': '0.1 miles'}, {'name': 'Camden Town', 'distance': '0.3 miles'}, {'name': 'Euston Square', 'distance': '0.5 miles'}]",Holborn and St Pancras,NW1 7JE,42006,http://www.beerintheevening.com/pubs/s/42/42006/Lyttelton_Arms/Camden,
3908,"31 Jamestown Road, London, NW1 7DB",Camden Town with Primrose Hill,11.0,2.6,['Cocktails'],1498831388,51.5399047553657,-0.146896507735922,Lush Camden,[],"[{'name': 'Camden Town', 'distance': '0.2 miles'}, {'name': 'Chalk Farm', 'distance': '0.4 miles'}, {'name': 'Kentish Town West', 'distance': '0.5 miles'}]",Holborn and St Pancras,NW1 7DB,25785,http://www.beerintheevening.com/pubs/s/25/25785/Lush_Camden/Camden,
3909,"51, Camden Park Rd, London, NW1 9BH",Cantelowes,46.0,5.0,['Food served'],1498831388,51.5472133442757,-0.129753758051725,The Lord Stanley,[],"[{'name': 'Caledonian Road', 'distance': '0.5 miles'}, {'name': 'Caledonian Road and Barnsbury', 'distance': '0.5 miles'}, {'name': 'Kentish Town', 'distance': '0.5 miles'}]",Holborn and St Pancras,NW1 9BH,1463,http://www.beerintheevening.com/pubs/s/14/1463/Lord_Stanley/Camden,
3910,"75–89 West Yard, Camden Lock, London, NW1 8AF",Camden Town with Primrose Hill,13.0,4.8,[''],1498831388,51.5413306798268,-0.146651111419272,The Lockside Lounge,[],"[{'name': 'Camden Town', 'distance': '0.2 miles'}, {'name': 'Chalk Farm', 'distance': '0.4 miles'}, {'name': 'Kentish Town West', 'distance': '0.4 miles'}]",Holborn and St Pancras,NW1 8AF,5610,http://www.beerintheevening.com/pubs/s/56/5610/Lockside_Lounge/Camden,
3911,"35 Chalk Farm Road, London, NW1 8AJ",Haverstock,,,"['Food served', 'Sunday roast', 'Outside seating']",1498831388,51.5429209940536,-0.148273801008654,The Lock Tavern,[],"[{'name': 'Chalk Farm', 'distance': '0.3 miles'}, {'name': 'Kentish Town West', 'distance': '0.3 miles'}, {'name': 'Camden Town', 'distance': '0.4 miles'}]",Holborn and St Pancras,NW1 8AJ,1086,http://www.beerintheevening.com/pubs/s/10/1086/Lock_Tavern/Camden,
3912,"11 East Yard, Camden, London, NW1 8AL",Camden Town with Primrose Hill,,,[''],1498831388,51.5414981153108,-0.145865577140739,Lock 17,[],"[{'name': 'Camden Town', 'distance': '0.2 miles'}, {'name': 'Kentish Town West', 'distance': '0.4 miles'}, {'name': 'Chalk Farm', 'distance': '0.4 miles'}]",Holborn and St Pancras,NW1 8AL,38831,http://www.beerintheevening.com/pubs/s/38/38831/Lock_17/Camden,
3913,"202 Camden High Street, London, NW1 8QR",Camden Town with Primrose Hill,,,[''],1498831388,51.5406113320178,-0.143810621845815,The Buck's Head,[],"[{'name': 'Camden Town', 'distance': '0.1 miles'}, {'name': 'Kentish Town West', 'distance': '0.5 miles'}, {'name': 'Chalk Farm', 'distance': '0.5 miles'}]",Holborn and St Pancras,NW1 8QR,1285,http://www.beerintheevening.com/pubs/s/12/1285/Bucks_Head/Camden,
3914,"Camden High St, London, NW1 7JY",Camden Town with Primrose Hill,,,[''],1498831388,51.5384510596516,-0.14254303702543,The Black Cap,[],"[{'name': 'Camden Town', 'distance': '0.1 miles'}, {'name': 'Mornington Crescent', 'distance': '0.4 miles'}, {'name': 'Kentish Town West', 'distance': '0.7 miles'}]",Holborn and St Pancras,NW1 7JY,1287,http://www.beerintheevening.com/pubs/s/12/1287/Black_Cap/Camden,
3915,"113 Bayham Street, Camden, London, NW1 0AG",Camden Town with Primrose Hill,,,[''],1498831389,51.5377718268226,-0.14053750103839,BrewDog Camden,[],"[{'name': 'Camden Town', 'distance': '0.1 miles'}, {'name': 'Mornington Crescent', 'distance': '0.3 miles'}, {'name': 'Kentish Town West', 'distance': '0.7 miles'}]",Holborn and St Pancras,NW1 0AG,44429,http://www.beerintheevening.com/pubs/s/44/44429/BrewDog_Camden/Camden,
3916,"111-113 Camden High Street, Camden, London, NW1 7JN",Regent's Park,,,[''],1498831389,51.5369106260456,-0.141235897976878,The Blues Kitchen,[],"[{'name': 'Camden Town', 'distance': '0.2 miles'}, {'name': 'Mornington Crescent', 'distance': '0.2 miles'}, {'name': 'Euston Square', 'distance': '0.7 miles'}]",Holborn and St Pancras,NW1 7JN,39074,http://www.beerintheevening.com/pubs/s/39/39074/Blues_Kitchen/Camden,
3917,"16 Grove Lane, Camberwell, London, SE5 8SY",Camberwell Green,27.0,7.3,[''],1498831389,51.4733982047039,-0.0904252989621012,Dark Horse,[],[],Camberwell and Peckham,SE5 8SY,29707,http://www.beerintheevening.com/pubs/s/29/29707/Dark_Horse/Camberwell,
3918,"48-50 Camden High Street, London, NW1 0LT",Regent's Park,36.0,3.1,"['Live music', 'Food served']",1498831389,51.5367342480628,-0.140320238278258,Belushi's,[],"[{'name': 'Mornington Crescent', 'distance': '0.2 miles'}, {'name': 'Camden Town', 'distance': '0.2 miles'}, {'name': 'Euston Square', 'distance': '0.6 miles'}]",Holborn and St Pancras,NW1 0LT,8014,http://www.beerintheevening.com/pubs/s/80/8014/Belushis/Camden,
3919,"28 Church Street, London, SE5 8QU",Camberwell Green,46.0,6.8,[''],1498831389,51.473799856002,-0.0913445054467451,The Hermits Cave,[],[],Camberwell and Peckham,SE5 8QU,1868,http://www.beerintheevening.com/pubs/s/18/1868/Hermits_Cave/Camberwell,
3920,"28 Ivanhoe Road, London, SE5 8DH",South Camberwell,35.0,7.2,[''],1498831389,51.4662167855042,-0.0790921067231149,Hoopers Bar,[],[],Camberwell and Peckham,SE5 8DH,31661,http://www.beerintheevening.com/pubs/s/31/31661/Hoopers_Bar/Camberwell,
3921,"25 Camberwell Church Street, London, SE5 8TR",Brunswick Park,38.0,5.8,"['Food served', 'Late licence']",1498831389,51.4739597435204,-0.0895666640424902,Funky Munky,[],[],Camberwell and Peckham,SE5 8TR,6325,http://www.beerintheevening.com/pubs/s/63/6325/Funky_Munky/Camberwell,
3922,"26 Camberwell Grove, Camberwell, London, SE5 8RE",Brunswick Park,,,"['Big screen', 'Pinball', 'Food served', 'Cocktails', 'Outside seating', 'Late licence', 'Credit cards accepted', 'Smoking area', 'Function room for hire', 'Wireless internet access', 'Air conditioning']",1498831389,51.4720853020187,-0.0882194571851314,Grand Union,[],[],Camberwell and Peckham,SE5 8RE,42531,http://www.beerintheevening.com/pubs/s/42/42531/Grand_Union/Camberwell,http://www.grandunionbars.com
3923,"59 Ifield Road, London, SW10 9AU",Redcliffe,,,['Food served'],1498831389,51.4850965544161,-0.188396596758102,The Ifield,[],"[{'name': 'West Brompton', 'distance': '0.4 miles'}, {'name': 'Fulham Broadway', 'distance': '0.5 miles'}, {'name': ""Earl's Court"", 'distance': '0.6 miles'}]",Chelsea and Fulham,SW10 9AU,5810,http://www.beerintheevening.com/pubs/s/58/5810/Ifield/Brompton,
3924,"125, Caledonian Rd, London, N1 9RG",Caledonian,22.0,4.3,[''],1498831389,51.5348730593824,-0.117224935856439,Canal 125,[],"[{'name': ""King's Cross St. Pancras"", 'distance': '0.4 miles'}, {'name': 'Angel', 'distance': '0.6 miles'}, {'name': 'Euston Square', 'distance': '0.9 miles'}]",Islington South and Finsbury,N1 9RG,3894,http://www.beerintheevening.com/pubs/s/38/3894/Canal_125/Caledonian_Road,
