,address,admin_ward,bite_number_ratings,bite_user_rating,facilities,last_scraped,latitude,longitude,name,nearby_train_stations,nearby_tube_stations,parliamentary_constituency,postcode,source_pub_id,source_url,website
3741,"18-20 Park Rd, Crouch End, London, N8 8TD",,4.0,3.5,[''],1498831369,,,Ice,[],[],,N8 8TD,17758,http://www.beerintheevening.com/pubs/s/17/17758/Ice/Crouch_End,
3742,"153, Crouch Hill, Crouch End, London, N8 9QH",,53.0,6.6,"['Quiz night', 'TV', 'Real ale', 'Outside seating']",1498831369,,,The Harringay Arms,[],[],,N8 9QH,2614,http://www.beerintheevening.com/pubs/s/26/2614/Harringay_Arms/Crouch_End,
3743,"Elder Avenue, Crouch End, London, N8 9TH",,,,[''],1498831370,,,Earl Haig Hall,[],[],,N8 9TH,43607,http://www.beerintheevening.com/pubs/s/43/43607/Earl_Haig_Hall/Crouch_End,
3744,"24 James Street, London, WC2E 8NS",,,,"['Sky TV', 'Food served (Upstairs restaurant)', 'Real ale']",1498831370,,,The White Lion,[],"[{'name': 'Covent Garden', 'distance': '0 miles'}, {'name': 'Leicester Square', 'distance': '0.2 miles'}, {'name': 'Charing Cross', 'distance': '0.4 miles'}]",,WC2E 8NS,2825,http://www.beerintheevening.com/pubs/s/28/2825/White_Lion/Covent_Garden,
3745,"2-4 The Broadway, Crouch End, London, N8 9SN",,30.0,4.0,['Food served'],1498831370,,,Devonshire House,[],[],,N8 9SN,17759,http://www.beerintheevening.com/pubs/s/17/17759/Devonshire_House/Crouch_End,
3746,"11 Henrietta Street, London, WC2E 8PS",,,,['TV'],1498831370,,,The Walkabout,[],"[{'name': 'Covent Garden', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.2 miles'}, {'name': 'Charing Cross', 'distance': '0.3 miles'}]",,WC2E 8PS,583,http://www.beerintheevening.com/pubs/s/58/583/Walkabout/Covent_Garden,
3747,"40, Monmouth St, London, WC2H 9EP",,,,['Food served'],1498831370,,,The Two Brewers,[],"[{'name': 'Covent Garden', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.2 miles'}, {'name': 'Tottenham Court Road', 'distance': '0.3 miles'}]",,WC2H 9EP,1011,http://www.beerintheevening.com/pubs/s/10/1011/Two_Brewers/Covent_Garden,
3748,"20 Upper St. Martins Lane, London, WC2H 9DL",,,,"['TV', 'Sky TV', 'Quiz machines (multi)']",1498831370,,,The Sussex,[],"[{'name': 'Covent Garden', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.1 miles'}, {'name': 'Tottenham Court Road', 'distance': '0.3 miles'}]",,WC2H 9DL,132,http://www.beerintheevening.com/pubs/s/13/132/Sussex/Covent_Garden,
3749,"66, Long Acre, London, WC2E 9JH",,,,['Real ale'],1498831370,,,The Sun Tavern,[],"[{'name': 'Covent Garden', 'distance': '0.1 miles'}, {'name': 'Holborn', 'distance': '0.3 miles'}, {'name': 'Leicester Square', 'distance': '0.3 miles'}]",,WC2E 9JH,2611,http://www.beerintheevening.com/pubs/s/26/2611/Sun_Tavern/Covent_Garden,
3750,"21 Drury Lane, London, WC2B 5RH",,21.0,6.1,"['TV', 'Fruit machines', 'Real ale']",1498831370,,,The Sun,[],"[{'name': 'Covent Garden', 'distance': '0.2 miles'}, {'name': 'Holborn', 'distance': '0.2 miles'}, {'name': 'Leicester Square', 'distance': '0.4 miles'}]",,WC2B 5RH,28482,http://www.beerintheevening.com/pubs/s/28/28482/Sun/Covent_Garden,
3751,"66 Chandos Place, London, WC2N 4HG",,,,['Live music (some nights)'],1498831370,,,The Springbok,[],"[{'name': 'Charing Cross', 'distance': '0.2 miles'}, {'name': 'Leicester Square', 'distance': '0.2 miles'}, {'name': 'Covent Garden', 'distance': '0.2 miles'}]",,WC2N 4HG,811,http://www.beerintheevening.com/pubs/s/81/811/Springbok/Covent_Garden,
3752,"29 Maiden Lane, London, WC2E 7JS",,,,[''],1498831370,,,The Spot,[],"[{'name': 'Covent Garden', 'distance': '0.2 miles'}, {'name': 'Charing Cross', 'distance': '0.2 miles'}, {'name': 'Leicester Square', 'distance': '0.2 miles'}]",,WC2E 7JS,584,http://www.beerintheevening.com/pubs/s/58/584/Spot/Covent_Garden,
3753,"14, Upper St. Martins Lane, London, WC2H 9DL",,6.0,3.8,[''],1498831371,,,The Slug and Lettuce,[],"[{'name': 'Covent Garden', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.1 miles'}, {'name': 'Tottenham Court Road', 'distance': '0.3 miles'}]",,WC2H 9DL,14577,http://www.beerintheevening.com/pubs/s/14/14577/Slug_and_Lettuce/Covent_Garden,
3754,"51-52 Chandos Place, Covent Garden, London, WC2N 4HS",,,,[''],1498831371,,,The Marquis,[],"[{'name': 'Charing Cross', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.2 miles'}, {'name': 'Embankment', 'distance': '0.2 miles'}]",,WC2N 4HS,32235,http://www.beerintheevening.com/pubs/s/32/32235/Marquis/Covent_Garden,
3755,"41 Maiden Lane, London, WC2E 7LJ",,,,"['Sky TV', 'Big screen', 'Quiz machines', 'Food served', 'Credit cards accepted']",1498831371,,,The Maple Leaf,[],"[{'name': 'Covent Garden', 'distance': '0.2 miles'}, {'name': 'Charing Cross', 'distance': '0.2 miles'}, {'name': 'Leicester Square', 'distance': '0.2 miles'}]",,WC2E 7LJ,373,http://www.beerintheevening.com/pubs/s/37/373/Maple_Leaf/Covent_Garden,
3756,"36 Drury Lane, London, WC2B 5RR",,,,"['Food served', 'Credit cards accepted']",1498831371,,,Lowlander,[],"[{'name': 'Covent Garden', 'distance': '0.2 miles'}, {'name': 'Holborn', 'distance': '0.2 miles'}, {'name': 'Leicester Square', 'distance': '0.4 miles'}]",,WC2B 5RR,4453,http://www.beerintheevening.com/pubs/s/44/4453/Lowlander/Covent_Garden,
3757,"4, Bedfordbury, London, WC2N 4BP",,,,"['Sky TV', 'Food served', 'Real ale']",1498831371,,,The Lemon Tree,[],"[{'name': 'Charing Cross', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.2 miles'}, {'name': 'Covent Garden', 'distance': '0.2 miles'}]",,WC2N 4BP,693,http://www.beerintheevening.com/pubs/s/69/693/Lemon_Tree/Covent_Garden,
3758,"39 Bow Street, London, WC2E 7AU",,,,"['Quiz machines (Weakest Link)', 'Food served', 'Real ale']",1498831371,,,The Marquess of Anglesey,[],"[{'name': 'Covent Garden', 'distance': '0.1 miles'}, {'name': 'Holborn', 'distance': '0.3 miles'}, {'name': 'Leicester Square', 'distance': '0.3 miles'}]",,WC2E 7AU,526,http://www.beerintheevening.com/pubs/s/52/526/Marquess_of_Anglesey/Covent_Garden,
3759,"5 Langley Street, Covent Garden, London, WC2H 9SA",,,,[''],1498831371,,,The Langley,[],"[{'name': 'Covent Garden', 'distance': '0 miles'}, {'name': 'Leicester Square', 'distance': '0.2 miles'}, {'name': 'Tottenham Court Road', 'distance': '0.4 miles'}]",,WC2H 9SA,812,http://www.beerintheevening.com/pubs/s/81/812/Langley/Covent_Garden,
3760,"61-62 Long Acre, London, WC2E 9JE",,,,['Quiz machines (Beat the Clock)'],1498831371,,,The Kemble's Head,[],"[{'name': 'Covent Garden', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.3 miles'}, {'name': 'Holborn', 'distance': '0.3 miles'}]",,WC2E 9JE,131,http://www.beerintheevening.com/pubs/s/13/131/Kembles_Head/Covent_Garden,
3761,"198 Shaftesbury Avenue, London, WC2H 8JL",,12.0,6.5,[''],1498831371,,,Freud Bar,[],"[{'name': 'Covent Garden', 'distance': '0.2 miles'}, {'name': 'Tottenham Court Road', 'distance': '0.2 miles'}, {'name': 'Leicester Square', 'distance': '0.3 miles'}]",,WC2H 8JL,28048,http://www.beerintheevening.com/pubs/s/28/28048/Freud_Bar/Covent_Garden,
3762,"33, Rose St, London, WC2E 9EB",,,,[''],1498831371,,,The Lamb and Flag,[],"[{'name': 'Covent Garden', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.1 miles'}, {'name': 'Charing Cross', 'distance': '0.3 miles'}]",,WC2E 9EB,692,http://www.beerintheevening.com/pubs/s/69/692/Lamb_and_Flag/Covent_Garden,
3763,"21 The Market, The Piazza, London, WC2E 8RD",,,,"['Food served', 'Cocktails']",1498831371,,,Fuel Bar,[],"[{'name': 'Covent Garden', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.2 miles'}, {'name': 'Charing Cross', 'distance': '0.3 miles'}]",,WC2E 8RD,1642,http://www.beerintheevening.com/pubs/s/16/1642/Fuel_Bar/Covent_Garden,
3764,"81-82 Longacre, London, WC2E 9NG",,,,"['Sky TV', 'Big screen', 'Fruit machines', 'Food served', 'Real ale']",1498831371,,,The Freemasons Arms,[],"[{'name': 'Covent Garden', 'distance': '0.1 miles'}, {'name': 'Holborn', 'distance': '0.2 miles'}, {'name': 'Leicester Square', 'distance': '0.4 miles'}]",,WC2E 9NG,5069,http://www.beerintheevening.com/pubs/s/50/5069/Freemasons_Arms/Covent_Garden,
3765,"22, Shorts Gardens, London, WC2H 9AU",,2.0,5.5,[''],1498831371,,,The Field and Forest,[],"[{'name': 'Covent Garden', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.2 miles'}, {'name': 'Tottenham Court Road', 'distance': '0.3 miles'}]",,WC2H 9AU,2004,http://www.beerintheevening.com/pubs/s/20/2004/Field_and_Forest/Covent_Garden,
3766,"6 King St, Covent Garden, London, WC2E 8HN",St James's,,,"['Sky TV', 'Big screen', 'Fruit machines', 'Quiz machines (Multi)', 'Food served', 'Real ale']",1498831371,51.5115269933453,-0.124427836951106,The Essex Serpent,[],"[{'name': 'Covent Garden', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.2 miles'}, {'name': 'Charing Cross', 'distance': '0.3 miles'}]",Cities of London and Westminster,WC2E 8HN,415,http://www.beerintheevening.com/pubs/s/41/415/Essex_Serpent/Covent_Garden,
3767,"27 The Market, Covent Garden, London, WC2E 8RD",,11.0,6.0,['Food served'],1498831371,,,The Crusting Pipe,[],"[{'name': 'Covent Garden', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.2 miles'}, {'name': 'Charing Cross', 'distance': '0.3 miles'}]",,WC2E 8RD,20699,http://www.beerintheevening.com/pubs/s/20/20699/Crusting_Pipe/Covent_Garden,
3768,"43 Monmouth Street, London, WC2H 9DD",,,,"['TV', 'Jukebox', 'Fruit machines', 'Quiz machines', 'Food served', 'Real ale']",1498831372,,,The Crown,[],"[{'name': 'Covent Garden', 'distance': '0.2 miles'}, {'name': 'Leicester Square', 'distance': '0.2 miles'}, {'name': 'Tottenham Court Road', 'distance': '0.3 miles'}]",,WC2H 9DD,5151,http://www.beerintheevening.com/pubs/s/51/5151/Crown/Covent_Garden,
3769,"22, Neal St, London, WC2H 9PS",,,,"['TV', 'Quiz machines', 'Food served', 'Real ale', 'Cocktails', 'Credit cards accepted', 'Function room for hire']",1498831372,,,The Crown and Anchor,[],"[{'name': 'Covent Garden', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.3 miles'}, {'name': 'Tottenham Court Road', 'distance': '0.3 miles'}]",,WC2H 9PS,11646,http://www.beerintheevening.com/pubs/s/11/11646/Crown_and_Anchor/Covent_Garden,
3770,"31, Endell St, London, WC2H 9EB",,,,[''],1498831372,,,The Cross Keys,[],"[{'name': 'Covent Garden', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.3 miles'}, {'name': 'Holborn', 'distance': '0.3 miles'}]",,WC2H 9EB,2264,http://www.beerintheevening.com/pubs/s/22/2264/Cross_Keys/Covent_Garden,
3771,"1 The Piazza, Covent Garden, London, WC2E 8HB",,,,"['Food served', 'Real ale', 'Outside seating']",1498831372,,,The Cove,[],"[{'name': 'Covent Garden', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.2 miles'}, {'name': 'Charing Cross', 'distance': '0.3 miles'}]",,WC2E 8HB,2046,http://www.beerintheevening.com/pubs/s/20/2046/Cove/Covent_Garden,
3772,"33 Wellington Street, London, WC2E 7BN",,,,"['Food served', 'Credit cards accepted', 'Wireless internet access']",1498831372,,,The Corner Store,[],"[{'name': 'Covent Garden', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.3 miles'}, {'name': 'Temple', 'distance': '0.3 miles'}]",,WC2E 7BN,1928,http://www.beerintheevening.com/pubs/s/19/1928/Corner_Store/Covent_Garden,
3773,"42, Wellington St, London, WC2E 7BD",,,,[''],1498831372,,,The Coach and Horses,[],"[{'name': 'Covent Garden', 'distance': '0.2 miles'}, {'name': 'Temple', 'distance': '0.3 miles'}, {'name': 'Leicester Square', 'distance': '0.3 miles'}]",,WC2E 7BD,2158,http://www.beerintheevening.com/pubs/s/21/2158/Coach_and_Horses/Covent_Garden,
3774,"18 Wellington Street, Covent Garden, London, WC2E 7DD",St James's,,,[''],1498831372,51.5120693644362,-0.120110874059701,Christophers Martini Bar,[],"[{'name': 'Covent Garden', 'distance': '0.2 miles'}, {'name': 'Temple', 'distance': '0.3 miles'}, {'name': 'Embankment', 'distance': '0.4 miles'}]",Cities of London and Westminster,WC2E 7DD,33376,http://www.beerintheevening.com/pubs/s/33/33376/Christophers_Martini_Bar/Covent_Garden,
3775,"41 Earlham Street, London, WC2H 9LD",,,,"['TV', 'Big screen', 'Food served']",1498831373,,,Bunker,[],"[{'name': 'Covent Garden', 'distance': '0.1 miles'}, {'name': 'Leicester Square', 'distance': '0.2 miles'}, {'name': 'Tottenham Court Road', 'distance': '0.3 miles'}]",,WC2H 9LD,1277,http://www.beerintheevening.com/pubs/s/12/1277/Bunker/Covent_Garden,
3776,"Unit 5, Priory Retail Park, 131 High St, Colliers Wood, London, SW19 2PP",,21.0,4.0,"['Quiz night', 'Food served', 'Real ale', 'Children allowed']",1498831373,,,Kiss Me Hardy,[],"[{'name': 'Colliers Wood', 'distance': '0.1 miles'}, {'name': 'South Wimbledon', 'distance': '0.6 miles'}]",,SW19 2PP,7225,http://www.beerintheevening.com/pubs/s/72/7225/Kiss_Me_Hardy/Colliers_Wood,
3777,"62 High St, London, SW19 2BY",,48.0,5.7,"['TV', 'Food served', 'Outside seating']",1498831373,,,GJ's,[],"[{'name': 'Colliers Wood', 'distance': '0.2 miles'}, {'name': 'Tooting Broadway', 'distance': '0.6 miles'}, {'name': 'South Wimbledon', 'distance': '0.8 miles'}]",,SW19 2BY,1617,http://www.beerintheevening.com/pubs/s/16/1617/GJs/Colliers_Wood,
3778,"198 High St, Colliers Wood, London, SW19 2BH",,,,[''],1498831373,,,Charles Holden,[],"[{'name': 'Colliers Wood', 'distance': '0.1 miles'}, {'name': 'South Wimbledon', 'distance': '0.6 miles'}, {'name': 'Tooting Broadway', 'distance': '0.9 miles'}]",,SW19 2BH,466,http://www.beerintheevening.com/pubs/s/46/466/Charles_Holden/Colliers_Wood,
3779,"95, The Hyde, Colindale, London, NW9 6LJ",,6.0,5.5,"['Food served', 'Outside seating']",1498831374,,,The Red Lion,[],[],,NW9 6LJ,6822,http://www.beerintheevening.com/pubs/s/68/6822/Red_Lion/Colindale,
3780,"Colindale Avenue, London, NW9 5DS",,,,[''],1498831374,,,The New Chandos,[],"[{'name': 'Colindale', 'distance': '0.3 miles'}, {'name': 'Burnt Oak', 'distance': '0.8 miles'}]",,NW9 5DS,99,http://www.beerintheevening.com/pubs/show.shtml/99/New_Chandos/Colindale,
3781,"10, Varley Parade, Colindale, London, NW9 6RR",,49.0,3.8,"['Food served', 'Real ale', 'Wireless internet access (provided by The Cloud)']",1498831374,,,The Moon Under Water,[],[],,NW9 6RR,8100,http://www.beerintheevening.com/pubs/s/81/8100/Moon_Under_Water/Colindale,
3782,"222 High Street, Colliers Wood, London, SW19 2BH",,,,"['Food served', 'Cocktails', 'Outside seating']",1498831374,,,Baobab,[],"[{'name': 'Colliers Wood', 'distance': '0.1 miles'}, {'name': 'South Wimbledon', 'distance': '0.6 miles'}, {'name': 'Tooting Broadway', 'distance': '0.9 miles'}]",,SW19 2BH,25301,http://www.beerintheevening.com/pubs/s/25/25301/Baobab/Colliers_Wood,
3783,"19, Great James St, London, WC1N 3ES",,35.0,6.1,[''],1498831374,,,The Rugby Tavern,[],"[{'name': 'Holborn', 'distance': '0.3 miles'}, {'name': 'Russell Square', 'distance': '0.3 miles'}, {'name': 'Chancery Lane', 'distance': '0.4 miles'}]",,WC1N 3ES,2334,http://www.beerintheevening.com/pubs/s/23/2334/Rugby_Tavern/Clerkenwell,
3784,"The Concourse, Grahame Park Estate, Colindale, London, NW9 5XA",,6.0,5.0,[''],1498831374,,,The Hind and Hart,[],"[{'name': 'Colindale', 'distance': '0.6 miles'}, {'name': 'Burnt Oak', 'distance': '0.9 miles'}]",,NW9 5XA,12050,http://www.beerintheevening.com/pubs/s/12/12050/Hind_and_Hart/Colindale,
3785,"22 Easton St, London, WC1X 0DS",,12.0,4.8,[''],1498831374,,,The Queens Head / Easton,[],"[{'name': 'Angel', 'distance': '0.5 miles'}, {'name': 'Farringdon', 'distance': '0.5 miles'}, {'name': 'Chancery Lane', 'distance': '0.6 miles'}]",,WC1X 0DS,2973,http://www.beerintheevening.com/pubs/s/29/2973/Queens_Head_Easton/Clerkenwell,
3786,"39-41 Grays Inn Road, London, WC1X 8PP",,12.0,2.7,[''],1498831374,,,The Puzzle,[],"[{'name': 'Chancery Lane', 'distance': '0.3 miles'}, {'name': 'Farringdon', 'distance': '0.4 miles'}, {'name': 'Holborn', 'distance': '0.4 miles'}]",,WC1X 8PP,14592,http://www.beerintheevening.com/pubs/s/14/14592/Puzzle/Clerkenwell,
3787,"292 St Johns Street, Clerkenwell, London, London, EC1V 4PA",,18.0,5.2,[''],1498831374,,,The Queen Boadicea,[],"[{'name': 'Angel', 'distance': '0.3 miles'}, {'name': 'Farringdon', 'distance': '0.6 miles'}, {'name': 'Barbican', 'distance': '0.7 miles'}]",,EC1V 4PA,29559,http://www.beerintheevening.com/pubs/s/29/29559/Queen_Boadicea/Clerkenwell,
3788,"53/54 St John Square, London, EC1V 4JL",,16.0,6.9,['Food served'],1498831374,,,The Priory,[],"[{'name': 'Farringdon', 'distance': '0.2 miles'}, {'name': 'Barbican', 'distance': '0.3 miles'}, {'name': 'Chancery Lane', 'distance': '0.5 miles'}]",,EC1V 4JL,12354,http://www.beerintheevening.com/pubs/s/12/12354/Priory/Clerkenwell,
3789,"113/117 Farringdon Road, London, EC1R 3HJ",,,,"['Sky TV', 'Big screen', 'Quiz machines (Multi)', 'Food served', 'Real ale', 'Wireless internet access (provided by The Cloud)']",1498831374,,,Printworks,[],"[{'name': 'Farringdon', 'distance': '0.2 miles'}, {'name': 'Chancery Lane', 'distance': '0.4 miles'}, {'name': 'Barbican', 'distance': '0.5 miles'}]",,EC1R 3HJ,2925,http://www.beerintheevening.com/pubs/s/29/2925/Printworks/Clerkenwell,
3790,"159, Farringdon Rd, London, EC1R 3AL",,23.0,6.0,['Food served'],1498831374,,,The Eagle,[],"[{'name': 'Farringdon', 'distance': '0.4 miles'}, {'name': 'Chancery Lane', 'distance': '0.4 miles'}, {'name': 'Angel', 'distance': '0.6 miles'}]",,EC1R 3AL,8247,http://www.beerintheevening.com/pubs/s/82/8247/Eagle/Clerkenwell,
3791,"58, Old St, London, EC1V 9AJ",,11.0,4.6,[''],1498831374,,,Play Bar and Club,[],"[{'name': 'Barbican', 'distance': '0.3 miles'}, {'name': 'Old Street', 'distance': '0.4 miles'}, {'name': 'Farringdon', 'distance': '0.5 miles'}]",,EC1V 9AJ,26515,http://www.beerintheevening.com/pubs/s/26/26515/Play_Bar_and_Club/Clerkenwell,
3792,"27, Clerkenwell Rd, London, EC1M 5RN",,11.0,5.2,['Function room for hire'],1498831374,,,Dust,[],"[{'name': 'Farringdon', 'distance': '0.2 miles'}, {'name': 'Barbican', 'distance': '0.3 miles'}, {'name': 'Chancery Lane', 'distance': '0.5 miles'}]",,EC1M 5RN,3196,http://www.beerintheevening.com/pubs/s/31/3196/Dust/Clerkenwell,
3793,"156 Clerkenwell Road, London, EC1R 5DU",,25.0,5.7,"['Pool table', 'Table football', 'Food served', 'Real ale']",1498831374,,,The Duke of York,[],"[{'name': 'Chancery Lane', 'distance': '0.3 miles'}, {'name': 'Farringdon', 'distance': '0.3 miles'}, {'name': 'Holborn', 'distance': '0.6 miles'}]",,EC1R 5DU,14348,http://www.beerintheevening.com/pubs/s/14/14348/Duke_of_York/Clerkenwell,
3794,"9, Jerusalem Passage, London, EC1V 4JP",,91.0,6.8,['Food served'],1498831374,,,The Dovetail,[],"[{'name': 'Farringdon', 'distance': '0.2 miles'}, {'name': 'Barbican', 'distance': '0.3 miles'}, {'name': 'Chancery Lane', 'distance': '0.5 miles'}]",,EC1V 4JP,2904,http://www.beerintheevening.com/pubs/s/29/2904/Dovetail/Clerkenwell,
3795,"182 St John St, London, EC1V 4JZ",,5.0,3.6,[''],1498831375,,,The Darbucka World Music Bar,[],"[{'name': 'Farringdon', 'distance': '0.3 miles'}, {'name': 'Barbican', 'distance': '0.4 miles'}, {'name': 'Angel', 'distance': '0.6 miles'}]",,EC1V 4JZ,14723,http://www.beerintheevening.com/pubs/s/14/14723/Darbucka_World_Music_Bar/Clerkenwell,
3796,"43 Clerkenwell Green, London, EC1R 0EG",,,,"['Food served', 'Real ale', 'Outside seating']",1498831375,,,The Crown Tavern,[],"[{'name': 'Farringdon', 'distance': '0.2 miles'}, {'name': 'Barbican', 'distance': '0.4 miles'}, {'name': 'Chancery Lane', 'distance': '0.4 miles'}]",,EC1R 0EG,17288,http://www.beerintheevening.com/pubs/s/17/17288/Crown_Tavern/Clerkenwell,
3797,"70 Exmouth Market, Clerkenwell, London, EC1R 4QP",,,,[''],1498831375,,,Coin Laundry,[],"[{'name': 'Angel', 'distance': '0.5 miles'}, {'name': 'Farringdon', 'distance': '0.5 miles'}, {'name': 'Chancery Lane', 'distance': '0.6 miles'}]",,EC1R 4QP,45635,http://www.beerintheevening.com/pubs/s/45/45635/Coin_Laundry/Clerkenwell,
3798,"73, Clapton Common, London, E5 9AA",Cazenove,9.0,6.7,[''],1498831375,51.5699465662887,-0.0643474190440329,The Swan,[],[],Hackney North and Stoke Newington,E5 9AA,15336,http://www.beerintheevening.com/pubs/s/15/15336/Swan/Clapton_Common,
3799,"19 - 20 Great Sutton Street, London, EC1V 0NB",,,,"['Food served', 'Cocktails', 'Outside seating']",1498831375,,,19:20,[],"[{'name': 'Barbican', 'distance': '0.3 miles'}, {'name': 'Farringdon', 'distance': '0.3 miles'}, {'name': 'Chancery Lane', 'distance': '0.6 miles'}]",,EC1V 0NB,12014,http://www.beerintheevening.com/pubs/s/12/12014/19_20/Clerkenwell,
3800,"144, Lea Bridge Rd, Lower Clapton, London, E5 9RB",,6.0,6.0,[''],1498831375,,,The Ship Aground,[],[],,E5 9RB,5451,http://www.beerintheevening.com/pubs/s/54/5451/Ship_Aground/Clapton,
3801,"64, Northwold Rd, London, E5 8RL",,,,"['Sky TV', 'Big screen', 'Outside seating']",1498831375,,,The Royal Sovereign,[],[],,E5 8RL,2214,http://www.beerintheevening.com/pubs/s/22/2214/Royal_Sovereign/Clapton,
3802,"146 Lea Bridge Road, London, E5 9RB",,27.0,4.7,[''],1498831375,,,The Princess of Wales,[],[],,E5 9RB,3408,http://www.beerintheevening.com/pubs/s/34/3408/Princess_of_Wales/Clapton,
3803,"57, Elderfield Rd, London, E5 0LF",,19.0,7.3,"['Food served', 'Sunday roast']",1498831376,,,The Eclipse,[],"[{'name': 'Homerton', 'distance': '0.5 miles'}, {'name': 'Hackney Central', 'distance': '0.6 miles'}]",,E5 0LF,4914,http://www.beerintheevening.com/pubs/s/49/4914/Eclipse/Clapton,
3804,"84, Upper Clapton Rd, London, E5 9JP",,11.0,7.0,"['Live music', 'TV', 'Karaoke']",1498831376,,,The Crooked Billet,[],[],,E5 9JP,16829,http://www.beerintheevening.com/pubs/s/16/16829/Crooked_Billet/Clapton,
3805,"231 Lower Clapton Road, Clapton, London, E5 8EG",,,,[''],1498831376,,,Clapton Hart,[],"[{'name': 'Hackney Central', 'distance': '0.7 miles'}, {'name': 'Homerton', 'distance': '0.9 miles'}]",,E5 8EG,44533,http://www.beerintheevening.com/pubs/s/44/44533/Clapton_Hart/Clapton,
3806,"15, High Hill Ferry, London, E5 9HG",,37.0,6.7,"['Riverside location', 'Children allowed']",1498831376,,,The Anchor and Hope,[],[],,E5 9HG,2108,http://www.beerintheevening.com/pubs/s/21/2108/Anchor_and_Hope/Clapton,
3807,"148 Falcon Road, London, SW11 2LW",,,,"['Sky TV', 'Big screen', 'Pool table (1)', 'Dartboard']",1498831376,,,The Meyrick Arms,[],[],,SW11 2LW,976,http://www.beerintheevening.com/pubs/s/97/976/Meyrick_Arms/Clapham_Junction,
3808,"47, Northcote Rd, London, SW11 1NJ",,3.0,4.7,[''],1498831376,,,Fiction,[],[],,SW11 1NJ,3131,http://www.beerintheevening.com/pubs/s/31/3131/Fiction/Clapham_Junction,
3809,"33 Northcote Road, Clapham, London, SW11 1NJ",,,,[''],1498831376,,,The Fine Line,[],[],,SW11 1NJ,960,http://www.beerintheevening.com/pubs/s/96/960/Fine_Line/Clapham_Junction,
3810,"254 Lavender Hill, London, SW11 1JW",,12.0,4.8,['Cocktails'],1498831376,,,The Key,[],[],,SW11 1JW,11394,http://www.beerintheevening.com/pubs/s/11/11394/Key/Clapham_Junction,
3811,"36 St Johns Hill, Clapham Junction, London, SW11 1SA",,,,[''],1498831376,,,The Junction,[],[],,SW11 1SA,44114,http://www.beerintheevening.com/pubs/s/44/44114/Junction/Clapham_Junction,
3812,"2 St. Johns Hill, Clapham Junction, London, SW11 1RU",,,,"['TV', 'Sky TV', 'Big screen', 'Fruit machines', 'Quiz machines (itbox)', 'Food served', 'Real ale', 'Wireless internet access (provided by The Cloud)']",1498831377,,,The Falcon,[],[],,SW11 1RU,295,http://www.beerintheevening.com/pubs/s/29/295/Falcon/Clapham_Junction,
3813,"95-97 Clapham High St, London, SW4 7TB",,,,['Cocktails'],1498831377,,,Revolution,[],"[{'name': 'Clapham Common', 'distance': '0.2 miles'}, {'name': 'Clapham North', 'distance': '0.3 miles'}, {'name': 'Stockwell', 'distance': '0.9 miles'}]",,SW4 7TB,895,http://www.beerintheevening.com/pubs/s/89/895/Revolution/Clapham,
3814,"2 The Polygon, Clapham Old Town, London, SW4 0JG",,,,['Real ale'],1498831377,,,The Rose and Crown,[],"[{'name': 'Clapham Common', 'distance': '0.2 miles'}, {'name': 'Clapham North', 'distance': '0.5 miles'}, {'name': 'Clapham South', 'distance': '0.9 miles'}]",,SW4 0JG,978,http://www.beerintheevening.com/pubs/s/97/978/Rose_and_Crown/Clapham,
3815,"38 Clapham Old Town, London, SW4 0LB",Clapham Town,,,[''],1498831377,51.4641514506199,-0.141760902746598,The Prince of Wales,[],"[{'name': 'Clapham Common', 'distance': '0.2 miles'}, {'name': 'Clapham North', 'distance': '0.6 miles'}, {'name': 'Clapham South', 'distance': '0.9 miles'}]",Vauxhall,SW4 0LB,977,http://www.beerintheevening.com/pubs/s/97/977/Prince_of_Wales/Clapham,
3816,"24 Clapham Road, London, SW9 0JG",,10.0,1.3,['Food served'],1498831377,,,The Lavender,[],"[{'name': 'Oval', 'distance': '0.1 miles'}, {'name': 'Vauxhall', 'distance': '0.7 miles'}, {'name': 'Kennington', 'distance': '0.7 miles'}]",,SW9 0JG,7993,http://www.beerintheevening.com/pubs/s/79/7993/Lavender/Clapham,
